q,false_discoveries,any_false,seed
0.05,0,False,271969
0.075,0,False,271969
0.1,0,False,271969
0.125,0,False,271969
0.15,0,False,271969
0.175,0,False,271969
0.2,0,False,271969
0.01,0,False,271970
0.025,0,False,271970
0.05,0,False,271970
0.075,0,False,271970
0.1,0,False,271970
0.125,0,False,271970
0.15,0,False,271970
0.175,0,False,271970
0.2,0,False,271970
0.01,3,True,271971
0.025,3,True,271971
0.05,3,True,271971
0.075,3,True,271971
0.1,5,True,271971
0.125,5,True,271971
0.15,5,True,271971
0.175,5,True,271971
0.2,5,True,271971
0.01,0,False,271972
0.025,0,False,271972
0.05,0,False,271972
0.075,0,False,271972
0.1,0,False,271972
0.125,0,False,271972
0.15,0,False,271972
0.175,0,False,271972
0.2,0,False,271972
0.01,0,False,271973
0.025,0,False,271973
0.05,0,False,271973
0.075,1,True,271973
0.1,1,True,271973
0.125,1,True,271973
0.15,1,True,271973
0.175,1,True,271973
0.2,1,True,271973
0.01,0,False,271974
0.025,0,False,271974
0.05,0,False,271974
0.075,1,True,271974
0.1,1,True,271974
0.125,1,True,271974
0.15,2,True,271974
0.175,2,True,271974
0.2,2,True,271974
0.01,0,False,271975
0.025,0,False,271975
0.05,0,False,271975
0.075,0,False,271975
0.1,0,False,271975
0.125,0,False,271975
0.15,0,False,271975
0.175,0,False,271975
0.2,0,False,271975
0.01,0,False,271976
0.025,0,False,271976
0.05,0,False,271976
0.075,0,False,271976
0.1,0,False,271976
0.125,0,False,271976
0.15,0,False,271976
0.175,0,False,271976
0.2,0,False,271976
0.01,0,False,271977
0.025,0,False,271977
0.05,0,False,271977
0.075,0,False,271977
0.1,0,False,271977
0.125,0,False,271977
0.15,0,False,271977
0.175,0,False,271977
0.2,0,False,271977
0.01,0,False,271978
0.025,0,False,271978
0.05,0,False,271978
0.075,0,False,271978
0.1,0,False,271978
0.125,0,False,271978
0.15,0,False,271978
0.175,0,False,271978
0.2,0,False,271978
0.01,0,False,271979
0.025,0,False,271979
0.05,0,False,271979
0.075,0,False,271979
0.1,0,False,271979
0.125,0,False,271979
0.15,0,False,271979
0.175,0,False,271979
0.2,0,False,271979
0.01,0,False,271980
0.025,0,False,271980
0.05,0,False,271980
0.075,0,False,271980
0.1,0,False,271980
0.125,0,False,271980
0.15,0,False,271980
0.175,0,False,271980
0.2,0,False,271980
0.01,0,False,271981
0.025,0,False,271981
0.05,0,False,271981
0.075,0,False,271981
0.1,0,False,271981
0.125,0,False,271981
0.15,0,False,271981
0.175,0,False,271981
0.2,0,False,271981
0.01,0,False,271982
0.025,0,False,271982
0.05,0,False,271982
0.075,0,False,271982
0.1,0,False,271982
0.125,0,False,271982
0.15,0,False,271982
0.175,0,False,271982
0.2,0,False,271982
0.01,0,False,271983
0.025,0,False,271983
0.05,0,False,271983
0.075,0,False,271983
0.1,0,False,271983
0.125,0,False,271983
0.15,0,False,271983
0.175,0,False,271983
0.2,0,False,271983
0.01,0,False,271984
0.025,0,False,271984
0.05,0,False,271984
0.075,0,False,271984
0.1,0,False,271984
0.125,1,True,271984
0.15,1,True,271984
0.175,1,True,271984
0.2,1,True,271984
0.01,0,False,271985
0.025,0,False,271985
0.05,0,False,271985
0.075,0,False,271985
0.1,0,False,271985
0.125,0,False,271985
0.15,0,False,271985
0.175,0,False,271985
0.2,0,False,271985
0.01,0,False,271986
0.025,0,False,271986
0.05,0,False,271986
0.075,0,False,271986
0.1,0,False,271986
0.125,0,False,271986
0.15,0,False,271986
0.175,0,False,271986
0.2,0,False,271986
0.01,0,False,271987
0.025,0,False,271987
0.05,0,False,271987
0.075,0,False,271987
0.1,0,False,271987
0.125,0,False,271987
0.15,0,False,271987
0.175,0,False,271987
0.2,0,False,271987
0.01,0,False,271988
0.025,0,False,271988
0.05,0,False,271988
0.075,0,False,271988
0.1,0,False,271988
0.125,0,False,271988
0.15,0,False,271988
0.175,0,False,271988
0.2,0,False,271988
0.01,0,False,271989
0.025,0,False,271989
0.05,0,False,271989
0.075,0,False,271989
0.1,0,False,271989
0.125,0,False,271989
0.15,0,False,271989
0.175,0,False,271989
0.2,0,False,271989
0.01,0,False,271990
0.025,0,False,271990
0.05,0,False,271990
0.075,0,False,271990
0.1,0,False,271990
0.125,0,False,271990
0.15,0,False,271990
0.175,0,False,271990
0.2,0,False,271990
0.01,0,False,271991
0.025,0,False,271991
0.05,0,False,271991
0.075,0,False,271991
0.1,0,False,271991
0.125,0,False,271991
0.15,0,False,271991
0.175,0,False,271991
0.2,0,False,271991
0.01,0,False,271992
0.025,0,False,271992
0.05,0,False,271992
0.075,0,False,271992
0.1,0,False,271992
0.125,0,False,271992
0.15,0,False,271992
0.175,0,False,271992
0.2,0,False,271992
0.01,0,False,271993
0.025,0,False,271993
0.05,0,False,271993
0.075,0,False,271993
0.1,0,False,271993
0.125,0,False,271993
0.15,0,False,271993
0.175,0,False,271993
0.2,0,False,271993
0.01,0,False,271994
0.025,0,False,271994
0.05,0,False,271994
0.075,0,False,271994
0.1,0,False,271994
0.125,0,False,271994
0.15,0,False,271994
0.175,0,False,271994
0.2,0,False,271994
0.01,0,False,271995
0.025,0,False,271995
0.05,0,False,271995
0.075,0,False,271995
0.1,0,False,271995
0.125,0,False,271995
0.15,0,False,271995
0.175,0,False,271995
0.2,0,False,271995
0.01,0,False,271996
0.025,0,False,271996
0.05,0,False,271996
0.075,0,False,271996
0.1,0,False,271996
0.125,0,False,271996
0.15,0,False,271996
0.175,0,False,271996
0.2,0,False,271996
0.01,0,False,271997
0.025,0,False,271997
0.05,0,False,271997
0.075,0,False,271997
0.1,0,False,271997
0.125,0,False,271997
0.15,0,False,271997
0.175,0,False,271997
0.2,0,False,271997
0.01,0,False,271998
0.025,0,False,271998
0.05,0,False,271998
0.075,0,False,271998
0.1,0,False,271998
0.125,0,False,271998
0.15,0,False,271998
0.175,0,False,271998
0.2,0,False,271998
0.01,0,False,271999
0.025,0,False,271999
0.05,0,False,271999
0.075,0,False,271999
0.1,0,False,271999
0.125,0,False,271999
0.15,0,False,271999
0.175,0,False,271999
0.2,0,False,271999
0.01,0,False,272000
0.025,0,False,272000
0.05,0,False,272000
0.075,0,False,272000
0.1,0,False,272000
0.125,0,False,272000
0.15,0,False,272000
0.175,0,False,272000
0.2,0,False,272000
0.01,0,False,272001
0.025,0,False,272001
0.05,0,False,272001
0.075,0,False,272001
0.1,0,False,272001
0.125,0,False,272001
0.15,0,False,272001
0.175,0,False,272001
0.2,0,False,272001
0.01,0,False,272002
0.025,0,False,272002
0.05,0,False,272002
0.075,0,False,272002
0.1,0,False,272002
0.125,0,False,272002
0.15,0,False,272002
0.175,0,False,272002
0.2,0,False,272002
0.01,0,False,272003
0.025,0,False,272003
0.05,0,False,272003
0.075,0,False,272003
0.1,0,False,272003
0.125,0,False,272003
0.15,0,False,272003
0.175,0,False,272003
0.2,0,False,272003
0.01,0,False,272004
0.025,0,False,272004
0.05,0,False,272004
0.075,0,False,272004
0.1,0,False,272004
0.125,0,False,272004
0.15,0,False,272004
0.175,0,False,272004
0.2,0,False,272004
0.01,0,False,272005
0.025,0,False,272005
0.05,0,False,272005
0.075,0,False,272005
0.1,0,False,272005
0.125,0,False,272005
0.15,0,False,272005
0.175,0,False,272005
0.2,0,False,272005
0.01,0,False,272006
0.025,0,False,272006
0.05,0,False,272006
0.075,0,False,272006
0.1,0,False,272006
0.125,0,False,272006
0.15,0,False,272006
0.175,0,False,272006
0.2,0,False,272006
0.01,0,False,272007
0.025,0,False,272007
0.05,0,False,272007
0.075,0,False,272007
0.1,0,False,272007
0.125,0,False,272007
0.15,0,False,272007
0.175,0,False,272007
0.2,0,False,272007
0.01,0,False,272008
0.025,0,False,272008
0.05,0,False,272008
0.075,0,False,272008
0.1,0,False,272008
0.125,0,False,272008
0.15,0,False,272008
0.175,0,False,272008
0.2,0,False,272008
0.01,0,False,272009
0.025,0,False,272009
0.05,0,False,272009
0.075,0,False,272009
0.1,0,False,272009
0.125,0,False,272009
0.15,0,False,272009
0.175,0,False,272009
0.2,0,False,272009
0.01,0,False,272010
0.025,0,False,272010
0.05,0,False,272010
0.075,0,False,272010
0.1,0,False,272010
0.125,0,False,272010
0.15,0,False,272010
0.175,0,False,272010
0.2,0,False,272010
0.01,0,False,272011
0.025,0,False,272011
0.05,0,False,272011
0.075,0,False,272011
0.1,0,False,272011
0.125,0,False,272011
0.15,0,False,272011
0.175,0,False,272011
0.2,0,False,272011
0.01,0,False,272012
0.025,0,False,272012
0.05,0,False,272012
0.075,0,False,272012
0.1,0,False,272012
0.125,0,False,272012
0.15,0,False,272012
0.175,0,False,272012
0.2,0,False,272012
0.01,0,False,272013
0.025,0,False,272013
0.05,0,False,272013
0.075,0,False,272013
0.1,0,False,272013
0.125,0,False,272013
0.15,0,False,272013
0.175,0,False,272013
0.2,0,False,272013
0.01,0,False,272014
0.025,0,False,272014
0.05,0,False,272014
0.075,0,False,272014
0.1,0,False,272014
0.125,0,False,272014
0.15,0,False,272014
0.175,0,False,272014
0.2,0,False,272014
0.01,0,False,272015
0.025,0,False,272015
0.05,0,False,272015
0.075,0,False,272015
0.1,0,False,272015
0.125,0,False,272015
0.15,0,False,272015
0.175,0,False,272015
0.2,0,False,272015
0.01,0,False,272016
0.025,0,False,272016
0.05,0,False,272016
0.075,0,False,272016
0.1,0,False,272016
0.125,0,False,272016
0.15,0,False,272016
0.175,0,False,272016
0.2,0,False,272016
0.01,0,False,272017
0.025,0,False,272017
0.05,0,False,272017
0.075,0,False,272017
0.1,0,False,272017
0.125,0,False,272017
0.15,0,False,272017
0.175,0,False,272017
0.2,0,False,272017
0.01,0,False,272018
0.025,0,False,272018
0.05,0,False,272018
0.075,0,False,272018
0.1,0,False,272018
0.125,0,False,272018
0.15,0,False,272018
0.175,0,False,272018
0.2,0,False,272018
0.01,0,False,272019
0.025,0,False,272019
0.05,0,False,272019
0.075,0,False,272019
0.1,0,False,272019
0.125,0,False,272019
0.15,0,False,272019
0.175,0,False,272019
0.2,0,False,272019
0.01,0,False,272020
0.025,0,False,272020
0.05,0,False,272020
0.075,0,False,272020
0.1,0,False,272020
0.125,0,False,272020
0.15,0,False,272020
0.175,0,False,272020
0.2,0,False,272020
0.01,0,False,272021
0.025,0,False,272021
0.05,0,False,272021
0.075,0,False,272021
0.1,0,False,272021
0.125,0,False,272021
0.15,0,False,272021
0.175,0,False,272021
0.2,0,False,272021
0.01,0,False,272022
0.025,0,False,272022
0.05,0,False,272022
0.075,0,False,272022
0.1,0,False,272022
0.125,0,False,272022
0.15,0,False,272022
0.175,0,False,272022
0.2,0,False,272022
0.01,0,False,272023
0.025,0,False,272023
0.05,0,False,272023
0.075,0,False,272023
0.1,0,False,272023
0.125,0,False,272023
0.15,0,False,272023
0.175,0,False,272023
0.2,0,False,272023
0.01,0,False,272024
0.025,0,False,272024
0.05,0,False,272024
0.075,0,False,272024
0.1,0,False,272024
0.125,0,False,272024
0.15,0,False,272024
0.175,0,False,272024
0.2,0,False,272024
0.01,0,False,272025
0.025,0,False,272025
0.05,0,False,272025
0.075,0,False,272025
0.1,0,False,272025
0.125,0,False,272025
0.15,0,False,272025
0.175,0,False,272025
0.2,0,False,272025
0.01,0,False,272026
0.025,0,False,272026
0.05,0,False,272026
0.075,0,False,272026
0.1,0,False,272026
0.125,0,False,272026
0.15,0,False,272026
0.175,0,False,272026
0.2,0,False,272026
0.01,0,False,272027
0.025,0,False,272027
0.05,0,False,272027
0.075,0,False,272027
0.1,0,False,272027
0.125,0,False,272027
0.15,0,False,272027
0.175,0,False,272027
0.2,0,False,272027
0.01,0,False,272028
0.025,0,False,272028
0.05,0,False,272028
0.075,0,False,272028
0.1,0,False,272028
0.125,0,False,272028
0.15,0,False,272028
0.175,0,False,272028
0.2,0,False,272028
0.01,0,False,272029
0.025,0,False,272029
0.05,0,False,272029
0.075,0,False,272029
0.1,0,False,272029
0.125,0,False,272029
0.15,0,False,272029
0.175,0,False,272029
0.2,0,False,272029
0.01,0,False,272030
0.025,0,False,272030
0.05,0,False,272030
0.075,0,False,272030
0.1,0,False,272030
0.125,0,False,272030
0.15,0,False,272030
0.175,0,False,272030
0.2,0,False,272030
0.01,0,False,272031
0.025,0,False,272031
0.05,0,False,272031
0.075,0,False,272031
0.1,0,False,272031
0.125,0,False,272031
0.15,0,False,272031
0.175,0,False,272031
0.2,0,False,272031
0.01,0,False,272032
0.025,0,False,272032
0.05,0,False,272032
0.075,0,False,272032
0.1,0,False,272032
0.125,0,False,272032
0.15,0,False,272032
0.175,0,False,272032
0.2,0,False,272032
0.01,0,False,272033
0.025,0,False,272033
0.05,0,False,272033
0.075,0,False,272033
0.1,0,False,272033
0.125,0,False,272033
0.15,0,False,272033
0.175,0,False,272033
0.2,0,False,272033
0.01,0,False,272034
0.025,0,False,272034
0.05,0,False,272034
0.075,0,False,272034
0.1,0,False,272034
0.125,0,False,272034
0.15,0,False,272034
0.175,0,False,272034
0.2,0,False,272034
0.01,0,False,272035
0.025,0,False,272035
0.05,0,False,272035
0.075,0,False,272035
0.1,0,False,272035
0.125,0,False,272035
0.15,0,False,272035
0.175,0,False,272035
0.2,0,False,272035
0.01,0,False,272036
0.025,0,False,272036
0.05,0,False,272036
0.075,0,False,272036
0.1,0,False,272036
0.125,0,False,272036
0.15,0,False,272036
0.175,0,False,272036
0.2,0,False,272036
0.01,0,False,272037
0.025,0,False,272037
0.05,0,False,272037
0.075,0,False,272037
0.1,0,False,272037
0.125,0,False,272037
0.15,0,False,272037
0.175,0,False,272037
0.2,0,False,272037
0.01,0,False,272038
0.025,0,False,272038
0.05,0,False,272038
0.075,0,False,272038
0.1,0,False,272038
0.125,0,False,272038
0.15,0,False,272038
0.175,0,False,272038
0.2,0,False,272038
0.01,0,False,272039
0.025,0,False,272039
0.05,0,False,272039
0.075,0,False,272039
0.1,0,False,272039
0.125,0,False,272039
0.15,0,False,272039
0.175,0,False,272039
0.2,0,False,272039
0.01,0,False,272040
0.025,0,False,272040
0.05,0,False,272040
0.075,0,False,272040
0.1,0,False,272040
0.125,0,False,272040
0.15,0,False,272040
0.175,0,False,272040
0.2,0,False,272040
0.01,0,False,272041
0.025,0,False,272041
0.05,0,False,272041
0.075,0,False,272041
0.1,0,False,272041
0.125,0,False,272041
0.15,0,False,272041
0.175,0,False,272041
0.2,0,False,272041
0.01,0,False,272042
0.025,0,False,272042
0.05,0,False,272042
0.075,0,False,272042
0.1,0,False,272042
0.125,0,False,272042
0.15,0,False,272042
0.175,0,False,272042
0.2,0,False,272042
0.01,0,False,272043
0.025,0,False,272043
0.05,0,False,272043
0.075,0,False,272043
0.1,0,False,272043
0.125,0,False,272043
0.15,0,False,272043
0.175,0,False,272043
0.2,0,False,272043
0.01,0,False,272044
0.025,0,False,272044
0.05,0,False,272044
0.075,0,False,272044
0.1,0,False,272044
0.125,0,False,272044
0.15,0,False,272044
0.175,0,False,272044
0.2,0,False,272044
0.01,0,False,272045
0.025,0,False,272045
0.05,0,False,272045
0.075,0,False,272045
0.1,0,False,272045
0.125,0,False,272045
0.15,0,False,272045
0.175,0,False,272045
0.2,0,False,272045
0.01,0,False,272046
0.025,0,False,272046
0.05,0,False,272046
0.075,0,False,272046
0.1,0,False,272046
0.125,0,False,272046
0.15,0,False,272046
0.175,0,False,272046
0.2,0,False,272046
0.01,0,False,272047
0.025,0,False,272047
0.05,0,False,272047
0.075,0,False,272047
0.1,0,False,272047
0.125,0,False,272047
0.15,0,False,272047
0.175,0,False,272047
0.2,0,False,272047
0.01,0,False,272048
0.025,0,False,272048
0.05,0,False,272048
0.075,0,False,272048
0.1,0,False,272048
0.125,0,False,272048
0.15,0,False,272048
0.175,0,False,272048
0.2,0,False,272048
0.01,0,False,272049
0.025,0,False,272049
0.05,0,False,272049
0.075,0,False,272049
0.1,0,False,272049
0.125,0,False,272049
0.15,0,False,272049
0.175,0,False,272049
0.2,0,False,272049
0.01,0,False,272050
0.025,0,False,272050
0.05,0,False,272050
0.075,0,False,272050
0.1,0,False,272050
0.125,0,False,272050
0.15,0,False,272050
0.175,0,False,272050
0.2,0,False,272050
0.01,0,False,272051
0.025,0,False,272051
0.05,0,False,272051
0.075,0,False,272051
0.1,0,False,272051
0.125,0,False,272051
0.15,0,False,272051
0.175,0,False,272051
0.2,0,False,272051
0.01,0,False,272052
0.025,0,False,272052
0.05,0,False,272052
0.075,0,False,272052
0.1,0,False,272052
0.125,0,False,272052
0.15,0,False,272052
0.175,0,False,272052
0.2,0,False,272052
0.01,0,False,272053
0.025,0,False,272053
0.05,0,False,272053
0.075,0,False,272053
0.1,0,False,272053
0.125,0,False,272053
0.15,0,False,272053
0.175,0,False,272053
0.2,0,False,272053
0.01,0,False,272054
0.025,0,False,272054
0.05,0,False,272054
0.075,0,False,272054
0.1,0,False,272054
0.125,0,False,272054
0.15,0,False,272054
0.175,0,False,272054
0.2,0,False,272054
0.01,0,False,272055
0.025,1,True,272055
0.05,1,True,272055
0.075,1,True,272055
0.1,1,True,272055
0.125,1,True,272055
0.15,1,True,272055
0.175,1,True,272055
0.2,1,True,272055
0.01,0,False,272056
0.025,0,False,272056
0.05,0,False,272056
0.075,0,False,272056
0.1,0,False,272056
0.125,0,False,272056
0.15,0,False,272056
0.175,0,False,272056
0.2,0,False,272056
0.01,0,False,272057
0.025,0,False,272057
0.05,0,False,272057
0.075,0,False,272057
0.1,0,False,272057
0.125,0,False,272057
0.15,0,False,272057
0.175,0,False,272057
0.2,0,False,272057
0.01,0,False,272058
0.025,0,False,272058
0.05,0,False,272058
0.075,0,False,272058
0.1,0,False,272058
0.125,0,False,272058
0.15,0,False,272058
0.175,0,False,272058
0.2,0,False,272058
0.01,0,False,272059
0.025,0,False,272059
0.05,0,False,272059
0.075,0,False,272059
0.1,0,False,272059
0.125,0,False,272059
0.15,0,False,272059
0.175,0,False,272059
0.2,0,False,272059
0.01,0,False,272060
0.025,0,False,272060
0.05,0,False,272060
0.075,0,False,272060
0.1,0,False,272060
0.125,0,False,272060
0.15,0,False,272060
0.175,0,False,272060
0.2,0,False,272060
0.01,0,False,272061
0.025,0,False,272061
0.05,0,False,272061
0.075,0,False,272061
0.1,0,False,272061
0.125,0,False,272061
0.15,0,False,272061
0.175,0,False,272061
0.2,0,False,272061
0.01,0,False,272062
0.025,0,False,272062
0.05,0,False,272062
0.075,0,False,272062
0.1,0,False,272062
0.125,0,False,272062
0.15,0,False,272062
0.175,0,False,272062
0.2,0,False,272062
0.01,0,False,272063
0.025,0,False,272063
0.05,0,False,272063
0.075,0,False,272063
0.1,0,False,272063
0.125,0,False,272063
0.15,0,False,272063
0.175,0,False,272063
0.2,0,False,272063
0.01,0,False,272064
0.025,0,False,272064
0.05,0,False,272064
0.075,0,False,272064
0.1,0,False,272064
0.125,0,False,272064
0.15,0,False,272064
0.175,0,False,272064
0.2,0,False,272064
0.01,0,False,272065
0.025,0,False,272065
0.05,0,False,272065
0.075,0,False,272065
0.1,0,False,272065
0.125,0,False,272065
0.15,0,False,272065
0.175,0,False,272065
0.2,0,False,272065
0.01,0,False,272066
0.025,0,False,272066
0.05,0,False,272066
0.075,0,False,272066
0.1,0,False,272066
0.125,0,False,272066
0.15,0,False,272066
0.175,0,False,272066
0.2,0,False,272066
0.01,0,False,272067
0.025,0,False,272067
0.05,0,False,272067
0.075,0,False,272067
0.1,0,False,272067
0.125,0,False,272067
0.15,0,False,272067
0.175,0,False,272067
0.2,0,False,272067
0.01,0,False,272068
0.025,0,False,272068
0.05,0,False,272068
0.075,0,False,272068
0.1,0,False,272068
0.125,0,False,272068
0.15,0,False,272068
0.175,0,False,272068
0.2,0,False,272068
0.01,0,False,272069
0.025,0,False,272069
0.05,0,False,272069
0.075,0,False,272069
0.1,0,False,272069
0.125,0,False,272069
0.15,0,False,272069
0.175,0,False,272069
0.2,0,False,272069
0.01,0,False,272070
0.025,0,False,272070
0.05,0,False,272070
0.075,0,False,272070
0.1,0,False,272070
0.125,0,False,272070
0.15,0,False,272070
0.175,0,False,272070
0.2,0,False,272070
0.01,0,False,272071
0.025,0,False,272071
0.05,0,False,272071
0.075,0,False,272071
0.1,0,False,272071
0.125,0,False,272071
0.15,0,False,272071
0.175,0,False,272071
0.2,0,False,272071
0.01,0,False,272072
0.025,0,False,272072
0.05,0,False,272072
0.075,0,False,272072
0.1,0,False,272072
0.125,0,False,272072
0.15,0,False,272072
0.175,0,False,272072
0.2,0,False,272072
0.01,0,False,272073
0.025,0,False,272073
0.05,0,False,272073
0.075,0,False,272073
0.1,0,False,272073
0.125,0,False,272073
0.15,0,False,272073
0.175,0,False,272073
0.2,0,False,272073
0.01,0,False,272074
0.025,0,False,272074
0.05,0,False,272074
0.075,0,False,272074
0.1,0,False,272074
0.125,0,False,272074
0.15,0,False,272074
0.175,0,False,272074
0.2,0,False,272074
0.01,0,False,272075
0.025,0,False,272075
0.05,0,False,272075
0.075,0,False,272075
0.1,0,False,272075
0.125,0,False,272075
0.15,0,False,272075
0.175,0,False,272075
0.2,0,False,272075
0.01,0,False,272076
0.025,0,False,272076
0.05,0,False,272076
0.075,1,True,272076
0.1,1,True,272076
0.125,1,True,272076
0.15,1,True,272076
0.175,1,True,272076
0.2,1,True,272076
0.01,0,False,272077
0.025,0,False,272077
0.05,0,False,272077
0.075,0,False,272077
0.1,0,False,272077
0.125,0,False,272077
0.15,0,False,272077
0.175,0,False,272077
0.2,0,False,272077
0.01,0,False,272078
0.025,0,False,272078
0.05,0,False,272078
0.075,0,False,272078
0.1,0,False,272078
0.125,0,False,272078
0.15,0,False,272078
0.175,0,False,272078
0.2,0,False,272078
0.01,0,False,272079
0.025,0,False,272079
0.05,0,False,272079
0.075,0,False,272079
0.1,0,False,272079
0.125,0,False,272079
0.15,0,False,272079
0.175,0,False,272079
0.2,0,False,272079
0.01,0,False,272080
0.025,0,False,272080
0.05,0,False,272080
0.075,0,False,272080
0.1,0,False,272080
0.125,0,False,272080
0.15,0,False,272080
0.175,0,False,272080
0.2,0,False,272080
0.01,0,False,272081
0.025,0,False,272081
0.05,0,False,272081
0.075,0,False,272081
0.1,0,False,272081
0.125,0,False,272081
0.15,0,False,272081
0.175,0,False,272081
0.2,0,False,272081
0.01,0,False,272082
0.025,0,False,272082
0.05,2,True,272082
0.075,2,True,272082
0.1,3,True,272082
0.125,3,True,272082
0.15,4,True,272082
0.175,4,True,272082
0.2,4,True,272082
0.01,0,False,272083
0.025,0,False,272083
0.05,0,False,272083
0.075,0,False,272083
0.1,0,False,272083
0.125,0,False,272083
0.15,0,False,272083
0.175,0,False,272083
0.2,0,False,272083
0.01,0,False,272084
0.025,0,False,272084
0.05,0,False,272084
0.075,0,False,272084
0.1,0,False,272084
0.125,0,False,272084
0.15,0,False,272084
0.175,0,False,272084
0.2,0,False,272084
0.01,0,False,272085
0.025,0,False,272085
0.05,0,False,272085
0.075,0,False,272085
0.1,0,False,272085
