annual_sharpe,correlation,seed,seed_source,proposal_recall,method,fdp,conditional_power,end_to_end_power,discoveries,delay_days
2,0.5,316224,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,649.333333333
2,0.5,316224,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1149
2,0.5,316225,archived_314159_anchor,1,SAFE-ALPHA,0,0.5,0.5,8,869.5
2,0.5,316225,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.5,0.5,8,1152.125
2,0.5,316226,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,593.857142857
2,0.5,316226,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1165.53846154
2,0.5,316227,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,561.625
2,0.5,316227,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316228,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,753.5
2,0.5,316228,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1161.5
2,0.5,316229,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,347.5625
2,0.5,316229,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1138.0625
2,0.5,316230,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,381
2,0.5,316230,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316231,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,421.625
2,0.5,316231,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1146
2,0.5,316232,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,647.785714286
2,0.5,316232,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1169
2,0.5,316233,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,500.666666667
2,0.5,316233,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1172.75
2,0.5,316234,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,551.384615385
2,0.5,316234,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1166.69230769
2,0.5,316235,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,548.5
2,0.5,316235,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1169
2,0.5,316236,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,551
2,0.5,316236,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1160.25
2,0.5,316237,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,496.9375
2,0.5,316237,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316238,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,317.875
2,0.5,316238,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316239,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,652
2,0.5,316239,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1143
2,0.5,316240,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,826
2,0.5,316240,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1161.5
2,0.5,316241,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,651.9375
2,0.5,316241,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316242,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,605.375
2,0.5,316242,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316243,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,411.9375
2,0.5,316243,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2,0.5,316244,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,576.9375
2,0.5,316244,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316245,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,471.9375
2,0.5,316245,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316246,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,696.833333333
2,0.5,316246,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1175.81818182
2,0.5,316247,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,554.333333333
2,0.5,316247,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1133
2,0.5,316248,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,654.666666667
2,0.5,316248,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316249,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,370.0625
2,0.5,316249,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316250,archived_314159_anchor,1,SAFE-ALPHA,0,0.4375,0.4375,7,696.714285714
2,0.5,316250,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1186.14285714
2,0.5,316251,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,527.25
2,0.5,316251,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316252,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,424.75
2,0.5,316252,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316253,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,444.125
2,0.5,316253,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316254,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,519.4375
2,0.5,316254,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316255,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,717.153846154
2,0.5,316255,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1149.38461538
2,0.5,316256,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,507.5625
2,0.5,316256,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316257,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,470.333333333
2,0.5,316257,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316258,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,363.5
2,0.5,316258,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1162.18181818
2,0.5,316259,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,636
2,0.5,316259,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316260,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,503.5
2,0.5,316260,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316261,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,799.214285714
2,0.5,316261,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1159.35714286
2,0.5,316262,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,616
2,0.5,316262,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1148
2,0.5,316263,archived_314159_anchor,1,SAFE-ALPHA,0,0.6875,0.6875,11,878.727272727
2,0.5,316263,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1139
2,0.5,316264,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,618.1875
2,0.5,316264,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316265,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,585.333333333
2,0.5,316265,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2,0.5,316266,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,538.1875
2,0.5,316266,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1145
2,0.5,316267,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,413.5
2,0.5,316267,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316268,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,291.625
2,0.5,316268,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1145
2,0.5,316269,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,403.5
2,0.5,316269,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1155.07142857
2,0.5,316270,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,616.9375
2,0.5,316270,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316271,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,594.846153846
2,0.5,316271,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1181.27272727
2,0.5,316272,archived_314159_anchor,1,SAFE-ALPHA,0,0.5625,0.5625,9,957.111111111
2,0.5,316272,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1158.28571429
2,0.5,316273,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,641.357142857
2,0.5,316273,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1157.46153846
2,0.5,316274,archived_314159_anchor,1,SAFE-ALPHA,0,0.0625,0.0625,1,801
2,0.5,316274,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
2,0.5,316275,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,666.3125
2,0.5,316275,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316276,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,621.625
2,0.5,316276,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316277,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,568.666666667
2,0.5,316277,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1148.64285714
2,0.5,316278,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,426
2,0.5,316278,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1155.07142857
2,0.5,316279,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,583
2,0.5,316279,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1156.14285714
2,0.5,316280,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,401.9375
2,0.5,316280,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316281,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,458.8125
2,0.5,316281,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316282,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,588.333333333
2,0.5,316282,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1141
2,0.5,316283,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,692.153846154
2,0.5,316283,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1166.69230769
2,0.5,316284,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,616
2,0.5,316284,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316285,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,452.875
2,0.5,316285,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316286,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,564.125
2,0.5,316286,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316287,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,597.923076923
2,0.5,316287,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1184
2,0.5,316288,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,716.666666667
2,0.5,316288,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316289,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,462.666666667
2,0.5,316289,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316290,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,616.333333333
2,0.5,316290,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2,0.5,316291,archived_314159_anchor,1,SAFE-ALPHA,0,0.3125,0.3125,5,630
2,0.5,316291,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.25,0.25,4,1225.25
2,0.5,316292,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,386.9375
2,0.5,316292,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1143.6875
2,0.5,316293,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,371.666666667
2,0.5,316293,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316294,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,466.625
2,0.5,316294,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1159.35714286
2,0.5,316295,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,661.357142857
2,0.5,316295,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1159.35714286
2,0.5,316296,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,445.642857143
2,0.5,316296,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1159.76923077
2,0.5,316297,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,577.538461538
2,0.5,316297,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1167.84615385
2,0.5,316298,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,375.6875
2,0.5,316298,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316299,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,627.875
2,0.5,316299,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1147
2,0.5,316300,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,711.416666667
2,0.5,316300,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1169
2,0.5,316301,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,554.666666667
2,0.5,316301,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1150
2,0.5,316302,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,444.666666667
2,0.5,316302,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2,0.5,316303,archived_314159_anchor,1,SAFE-ALPHA,0,0.5,0.5,8,592.875
2,0.5,316303,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1186.14285714
2,0.5,316304,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,455
2,0.5,316304,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316305,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,656.9375
2,0.5,316305,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2,0.5,316306,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,266.3125
2,0.5,316306,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316307,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,412.5625
2,0.5,316307,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1139.9375
2,0.5,316308,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,624.75
2,0.5,316308,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1176.5
2,0.5,316309,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,409.666666667
2,0.5,316309,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316310,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,533.666666667
2,0.5,316310,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1143
2,0.5,316311,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,261
2,0.5,316311,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316312,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,592.333333333
2,0.5,316312,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316313,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,487.25
2,0.5,316313,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316314,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,642.25
2,0.5,316314,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1137.125
2,0.5,316315,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,735.333333333
2,0.5,316315,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1146
2,0.5,316316,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,378.8125
2,0.5,316316,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316317,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,360
2,0.5,316317,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1144.76923077
2,0.5,316318,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,528.5
2,0.5,316318,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1175.25
2,0.5,316319,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,496.9375
2,0.5,316319,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316320,archived_314159_anchor,1,SAFE-ALPHA,0,0.4375,0.4375,7,506.714285714
2,0.5,316320,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.1875,0.1875,3,1159
2,0.5,316321,archived_314159_anchor,1,SAFE-ALPHA,0,0.3125,0.3125,5,862
2,0.5,316321,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.3125,0.3125,5,1169
2,0.5,316322,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,406.3125
2,0.5,316322,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2,0.5,316323,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,641
2,0.5,316323,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.375,0.375,6,1189
2,0.5,316324,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,627.642857143
2,0.5,316324,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1148.64285714
2,0.5,316325,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,325.0625
2,0.5,316325,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316326,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,442
2,0.5,316326,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2,0.5,316327,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,812.153846154
2,0.5,316327,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1157.46153846
2,0.5,316328,archived_314159_anchor,1,SAFE-ALPHA,0,0.375,0.375,6,895.166666667
2,0.5,316328,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.375,0.375,6,1181.5
2,0.5,316329,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,646.625
2,0.5,316329,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1155.07142857
2,0.5,316330,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,438.8125
2,0.5,316330,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316331,archived_314159_anchor,1,SAFE-ALPHA,0.0588235294118,1,1,17,302.25
2,0.5,316331,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316332,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,756.384615385
2,0.5,316332,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1163.23076923
2,0.5,316333,archived_314159_anchor,1,SAFE-ALPHA,0,0.8125,0.8125,13,413.307692308
2,0.5,316333,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1188.5
2,0.5,316334,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,445.6875
2,0.5,316334,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316335,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,509.666666667
2,0.5,316335,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1151
2,0.5,316336,archived_314159_anchor,1,SAFE-ALPHA,0,0.625,0.625,10,846
2,0.5,316336,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.625,0.625,10,1148
2,0.5,316337,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,375.375
2,0.5,316337,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316338,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,339.75
2,0.5,316338,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316339,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,661.333333333
2,0.5,316339,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1148.64285714
2,0.5,316340,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,598
2,0.5,316340,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1151.69230769
2,0.5,316341,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,340.6875
2,0.5,316341,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316342,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,544.333333333
2,0.5,316342,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1150
2,0.5,316343,archived_314159_anchor,1,SAFE-ALPHA,0,0.5,0.5,8,668.5
2,0.5,316343,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1209.71428571
2,0.5,316344,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,667.071428571
2,0.5,316344,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1156.14285714
2,0.5,316345,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,354.75
2,0.5,316345,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316346,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,527.875
2,0.5,316346,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316347,archived_314159_anchor,1,SAFE-ALPHA,0,0.5,0.5,8,1010.375
2,0.5,316347,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1154
2,0.5,316348,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,546.625
2,0.5,316348,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316349,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,621.3125
2,0.5,316349,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316350,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,368.5
2,0.5,316350,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316351,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,399
2,0.5,316351,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316352,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,255.375
2,0.5,316352,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2,0.5,316353,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,522.333333333
2,0.5,316353,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.8125,0.8125,13,1169
2,0.5,316354,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,495.666666667
2,0.5,316354,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2,0.5,316355,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,556.9375
2,0.5,316355,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2,0.5,316356,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,433.5
2,0.5,316356,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1161.5
2,0.5,316357,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,330
2,0.5,316357,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1161.5
2,0.5,316358,archived_314159_anchor,1,SAFE-ALPHA,0,0.75,0.75,12,821.416666667
2,0.5,316358,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.75,0.75,12,1171.5
2,0.5,316359,archived_314159_anchor,1,SAFE-ALPHA,0,0.5625,0.5625,9,821.555555556
2,0.5,316359,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.4375,0.4375,7,1179.71428571
2,0.5,316360,archived_314159_anchor,1,SAFE-ALPHA,0,1,1,16,245.375
2,0.5,316360,archived_314159_anchor,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2,0.5,316361,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,838.5
2,0.5,316361,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1157.21428571
2,0.5,316362,archived_314159_anchor,1,SAFE-ALPHA,0,0.4375,0.4375,7,908.142857143
2,0.5,316362,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.3125,0.3125,5,1208
2,0.5,316363,archived_314159_anchor,1,SAFE-ALPHA,0,0.875,0.875,14,667.071428571
2,0.5,316363,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.875,0.875,14,1161.5
2,0.5,316364,archived_314159_anchor,1,SAFE-ALPHA,0,0.9375,0.9375,15,695
2,0.5,316364,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0.6875,0.6875,11,1147.18181818
