design,annual_sharpe,correlation,seed,fdp,end_to_end_power,conditional_power,proposal_recall,discoveries,delay,terminal_fdp,terminal_end_to_end_power
campaign50-fixed,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,561.3125,0.0,1.0
campaign75-fixed,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,554.4375,0.0,1.0
campaign-hedged,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,652.25,0.0,1.0
anchored25-fixed,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,603.8125,0.0,0.9375
anchored50-fixed,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,590.0625,0.0,1.0
anchored75-fixed,2.0,0.5,41000255,0.0,1.0,1.0,1.0,16,593.5,0.0,1.0
telescoping-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,540.5333333333333,0.0,0.9375
telescoping-hedged,2.0,0.5,41000256,0.0,0.75,0.75,1.0,12,582.25,0.0,0.75
campaign25-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,518.3333333333334,0.0,0.9375
campaign50-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,516.6666666666666,0.0,0.9375
campaign75-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,518.3333333333334,0.0,0.9375
campaign-hedged,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,664.6666666666666,0.0,0.9375
anchored25-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,526.3333333333334,0.0,0.9375
anchored50-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,549.0,0.0,0.9375
anchored75-fixed,2.0,0.5,41000256,0.0,0.9375,0.9375,1.0,15,558.0,0.0,0.9375
telescoping-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,577.5625,0.0,1.0
telescoping-hedged,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,661.0,0.0,1.0
campaign25-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,560.6875,0.0,1.0
campaign50-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,558.1875,0.0,1.0
campaign75-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,555.375,0.0,1.0
campaign-hedged,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,651.3125,0.0,1.0
anchored25-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,570.6875,0.0,1.0
anchored50-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,564.75,0.0,1.0
anchored75-fixed,2.0,0.5,41000257,0.0,1.0,1.0,1.0,16,564.75,0.0,1.0
telescoping-fixed,2.0,0.5,41000258,0.0,0.75,0.75,1.0,12,583.5,0.0,0.625
telescoping-hedged,2.0,0.5,41000258,0.0,0.6875,0.6875,1.0,11,821.0,0.0,0.5
campaign25-fixed,2.0,0.5,41000258,0.0,0.8125,0.8125,1.0,13,579.0769230769231,0.0,0.625
campaign50-fixed,2.0,0.5,41000258,0.0,0.8125,0.8125,1.0,13,487.53846153846155,0.0,0.625
campaign75-fixed,2.0,0.5,41000258,0.0,0.8125,0.8125,1.0,13,496.38461538461536,0.0,0.5625
campaign-hedged,2.0,0.5,41000258,0.0,0.6875,0.6875,1.0,11,790.5454545454545,0.0,0.625
anchored25-fixed,2.0,0.5,41000258,0.0,0.6875,0.6875,1.0,11,561.9090909090909,0.0,0.625
anchored50-fixed,2.0,0.5,41000258,0.0,0.75,0.75,1.0,12,561.8333333333334,0.0,0.5625
anchored75-fixed,2.0,0.5,41000258,0.0,0.75,0.75,1.0,12,629.3333333333334,0.0,0.5
telescoping-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,359.125,0.0,0.875
telescoping-hedged,2.0,0.5,41000259,0.0,0.9375,0.9375,1.0,15,454.6666666666667,0.0,0.875
campaign25-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,336.9375,0.0,0.9375
campaign50-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,341.9375,0.0,0.9375
campaign75-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,352.5625,0.0,0.9375
campaign-hedged,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,429.4375,0.0,0.9375
anchored25-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,343.1875,0.0,0.875
anchored50-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,353.5,0.0,0.9375
anchored75-fixed,2.0,0.5,41000259,0.0,1.0,1.0,1.0,16,384.125,0.0,0.9375
telescoping-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,475.6875,0.0,1.0
telescoping-hedged,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,577.875,0.0,1.0
campaign25-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,449.75,0.0,1.0
campaign50-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,435.375,0.0,1.0
campaign75-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,432.875,0.0,1.0
campaign-hedged,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,554.75,0.0,1.0
anchored25-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,474.125,0.0,1.0
anchored50-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,474.75,0.0,1.0
anchored75-fixed,2.0,0.5,41000260,0.0,1.0,1.0,1.0,16,476.0,0.0,1.0
telescoping-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,446.0,0.0,0.9375
telescoping-hedged,2.0,0.5,41000261,0.0,0.875,0.875,1.0,14,468.5,0.0,0.875
campaign25-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,428.8125,0.0,1.0
campaign50-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,382.5625,0.0,1.0
campaign75-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,387.875,0.0,1.0
campaign-hedged,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,474.4375,0.0,1.0
anchored25-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,441.0,0.0,1.0
anchored50-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,442.25,0.0,1.0
anchored75-fixed,2.0,0.5,41000261,0.0,1.0,1.0,1.0,16,419.125,0.0,1.0
telescoping-fixed,2.0,0.5,41000262,0.0,0.4375,0.4375,1.0,7,459.57142857142856,0.0,0.375
telescoping-hedged,2.0,0.5,41000262,0.0,0.375,0.375,1.0,6,558.1666666666666,0.0,0.25
campaign25-fixed,2.0,0.5,41000262,0.0,0.5,0.5,1.0,8,446.0,0.0,0.375
campaign50-fixed,2.0,0.5,41000262,0.0,0.5,0.5,1.0,8,446.0,0.0,0.375
campaign75-fixed,2.0,0.5,41000262,0.0,0.5,0.5,1.0,8,464.75,0.0,0.4375
campaign-hedged,2.0,0.5,41000262,0.0,0.4375,0.4375,1.0,7,588.1428571428571,0.0,0.375
anchored25-fixed,2.0,0.5,41000262,0.0,0.4375,0.4375,1.0,7,461.7142857142857,0.0,0.375
anchored50-fixed,2.0,0.5,41000262,0.0,0.4375,0.4375,1.0,7,463.85714285714283,0.0,0.375
anchored75-fixed,2.0,0.5,41000262,0.0,0.4375,0.4375,1.0,7,563.8571428571429,0.0,0.375
telescoping-fixed,2.0,0.5,41000263,0.0,0.8125,0.8125,1.0,13,767.5384615384615,0.0,0.8125
telescoping-hedged,2.0,0.5,41000263,0.0,0.75,0.75,1.0,12,850.1666666666666,0.0,0.625
campaign25-fixed,2.0,0.5,41000263,0.0,0.875,0.875,1.0,14,786.7142857142857,0.0,0.75
campaign50-fixed,2.0,0.5,41000263,0.0,0.9375,0.9375,1.0,15,800.6666666666666,0.0,0.8125
campaign75-fixed,2.0,0.5,41000263,0.0,0.9375,0.9375,1.0,15,822.3333333333334,0.0,0.875
campaign-hedged,2.0,0.5,41000263,0.0,0.8125,0.8125,1.0,13,877.9230769230769,0.0,0.75
anchored25-fixed,2.0,0.5,41000263,0.0,0.8125,0.8125,1.0,13,775.6153846153846,0.0,0.75
anchored50-fixed,2.0,0.5,41000263,0.0,0.8125,0.8125,1.0,13,778.3076923076923,0.0,0.75
anchored75-fixed,2.0,0.5,41000263,0.0,0.875,0.875,1.0,14,809.7857142857143,0.0,0.75
telescoping-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,606.625,0.0,1.0
telescoping-hedged,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,678.5,0.0,1.0
campaign25-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,611.3125,0.0,1.0
campaign50-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,609.75,0.0,1.0
campaign75-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,609.4375,0.0,1.0
campaign-hedged,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,631.9375,0.0,1.0
anchored25-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,625.0625,0.0,1.0
anchored50-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,621.3125,0.0,1.0
anchored75-fixed,2.0,0.5,41000264,0.0,1.0,1.0,1.0,16,625.375,0.0,1.0
telescoping-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,634.4375,0.0,1.0
telescoping-hedged,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,681.625,0.0,1.0
campaign25-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,635.6875,0.0,1.0
campaign50-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,641.3125,0.0,1.0
campaign75-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,652.875,0.0,1.0
campaign-hedged,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,671.625,0.0,1.0
anchored25-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,637.25,0.0,1.0
anchored50-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,643.5,0.0,1.0
anchored75-fixed,2.0,0.5,41000265,0.0,1.0,1.0,1.0,16,655.0625,0.0,1.0
telescoping-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,633.8125,0.0,1.0
telescoping-hedged,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,685.6875,0.0,1.0
campaign25-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,624.125,0.0,1.0
campaign50-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,594.75,0.0,1.0
campaign75-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,590.375,0.0,1.0
campaign-hedged,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,670.6875,0.0,1.0
anchored25-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,639.125,0.0,1.0
anchored50-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,642.5625,0.0,1.0
anchored75-fixed,2.0,0.5,41000266,0.0,1.0,1.0,1.0,16,652.875,0.0,1.0
telescoping-fixed,2.0,0.5,41000267,0.0,0.875,0.875,1.0,14,434.2142857142857,0.0,0.8125
telescoping-hedged,2.0,0.5,41000267,0.0,0.75,0.75,1.0,12,514.75,0.0,0.75
campaign25-fixed,2.0,0.5,41000267,0.0,0.9375,0.9375,1.0,15,419.3333333333333,0.0,0.875
campaign50-fixed,2.0,0.5,41000267,0.0,0.9375,0.9375,1.0,15,409.0,0.0,0.875
campaign75-fixed,2.0,0.5,41000267,0.0,0.9375,0.9375,1.0,15,409.3333333333333,0.0,0.875
campaign-hedged,2.0,0.5,41000267,0.0,0.875,0.875,1.0,14,586.3571428571429,0.0,0.8125
anchored25-fixed,2.0,0.5,41000267,0.0,0.875,0.875,1.0,14,423.5,0.0,0.8125
anchored50-fixed,2.0,0.5,41000267,0.0,0.875,0.875,1.0,14,430.64285714285717,0.0,0.8125
anchored75-fixed,2.0,0.5,41000267,0.0,0.875,0.875,1.0,14,489.57142857142856,0.0,0.75
telescoping-fixed,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,591.3571428571429,0.0,0.875
telescoping-hedged,2.0,0.5,41000268,0.0,0.8125,0.8125,1.0,13,649.4615384615385,0.0,0.8125
campaign25-fixed,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,577.7857142857143,0.0,0.875
campaign50-fixed,2.0,0.5,41000268,0.0,0.9375,0.9375,1.0,15,593.5333333333333,0.0,0.9375
campaign75-fixed,2.0,0.5,41000268,0.0,1.0,1.0,1.0,16,625.75,0.0,1.0
campaign-hedged,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,645.6428571428571,0.0,0.875
anchored25-fixed,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,581.3571428571429,0.0,0.875
anchored50-fixed,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,589.2142857142857,0.0,0.875
anchored75-fixed,2.0,0.5,41000268,0.0,0.875,0.875,1.0,14,601.3571428571429,0.0,0.875
telescoping-fixed,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,401.0,0.0,1.0
telescoping-hedged,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,458.8125,0.0,0.9375
campaign25-fixed,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,398.1875,0.0,1.0
campaign50-fixed,2.0,0.5,41000269,0.058823529411764705,1.0,1.0,1.0,17,395.375,0.0,1.0
campaign75-fixed,2.0,0.5,41000269,0.058823529411764705,1.0,1.0,1.0,17,391.3125,0.0,1.0
campaign-hedged,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,437.5625,0.0,1.0
anchored25-fixed,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,405.6875,0.0,1.0
anchored50-fixed,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,406.3125,0.0,1.0
anchored75-fixed,2.0,0.5,41000269,0.0,1.0,1.0,1.0,16,408.5,0.0,1.0
telescoping-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,478.85714285714283,0.0,0.875
telescoping-hedged,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,537.7857142857143,0.0,0.75
campaign25-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,460.64285714285717,0.0,0.875
campaign50-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,436.7142857142857,0.0,0.875
campaign75-fixed,2.0,0.5,41000270,0.0,0.9375,0.9375,1.0,15,477.3333333333333,0.0,0.875
campaign-hedged,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,518.1428571428571,0.0,0.875
anchored25-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,470.2857142857143,0.0,0.875
anchored50-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,472.7857142857143,0.0,0.875
anchored75-fixed,2.0,0.5,41000270,0.0,0.875,0.875,1.0,14,481.0,0.0,0.875
telescoping-fixed,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,552.1538461538462,0.0,0.8125
telescoping-hedged,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,665.0769230769231,0.0,0.8125
campaign25-fixed,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,551.7692307692307,0.0,0.8125
campaign50-fixed,2.0,0.5,41000271,0.0,0.875,0.875,1.0,14,574.5714285714286,0.0,0.875
campaign75-fixed,2.0,0.5,41000271,0.0,0.875,0.875,1.0,14,591.3571428571429,0.0,0.875
campaign-hedged,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,640.6153846153846,0.0,0.8125
anchored25-fixed,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,552.9230769230769,0.0,0.8125
anchored50-fixed,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,580.6153846153846,0.0,0.8125
anchored75-fixed,2.0,0.5,41000271,0.0,0.8125,0.8125,1.0,13,617.5384615384615,0.0,0.8125
telescoping-fixed,2.0,0.5,41000272,0.0,0.9375,0.9375,1.0,15,617.6666666666666,0.0,0.875
telescoping-hedged,2.0,0.5,41000272,0.0,0.875,0.875,1.0,14,647.4285714285714,0.0,0.8125
campaign25-fixed,2.0,0.5,41000272,0.0,0.9375,0.9375,1.0,15,591.0,0.0,0.875
campaign50-fixed,2.0,0.5,41000272,0.0,1.0,1.0,1.0,16,589.125,0.0,0.9375
campaign75-fixed,2.0,0.5,41000272,0.0,1.0,1.0,1.0,16,574.75,0.0,0.9375
campaign-hedged,2.0,0.5,41000272,0.0,1.0,1.0,1.0,16,701.0,0.0,0.875
anchored25-fixed,2.0,0.5,41000272,0.0,0.9375,0.9375,1.0,15,620.3333333333334,0.0,0.875
anchored50-fixed,2.0,0.5,41000272,0.0,0.9375,0.9375,1.0,15,621.3333333333334,0.0,0.875
anchored75-fixed,2.0,0.5,41000272,0.0,0.9375,0.9375,1.0,15,601.6666666666666,0.0,0.8125
telescoping-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,357.875,0.0,0.9375
telescoping-hedged,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,459.125,0.0,0.9375
campaign25-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,330.375,0.0,1.0
campaign50-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,320.6875,0.0,1.0
campaign75-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,317.25,0.0,1.0
campaign-hedged,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,416.625,0.0,0.9375
anchored25-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,348.8125,0.0,1.0
anchored50-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,343.8125,0.0,1.0
anchored75-fixed,2.0,0.5,41000273,0.0,1.0,1.0,1.0,16,341.9375,0.0,1.0
telescoping-fixed,2.0,0.5,41000274,0.0,0.875,0.875,1.0,14,473.85714285714283,0.0,0.8125
telescoping-hedged,2.0,0.5,41000274,0.0,0.8125,0.8125,1.0,13,532.9230769230769,0.0,0.8125
campaign25-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,455.6666666666667,0.0,0.8125
campaign50-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,446.3333333333333,0.0,0.8125
campaign75-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,443.3333333333333,0.0,0.9375
campaign-hedged,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,526.6666666666666,0.0,0.8125
anchored25-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,482.6666666666667,0.0,0.8125
anchored50-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,475.0,0.0,0.8125
anchored75-fixed,2.0,0.5,41000274,0.0,0.9375,0.9375,1.0,15,464.0,0.0,0.8125
telescoping-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,342.25,0.0,0.9375
telescoping-hedged,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,432.875,0.0,0.9375
campaign25-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,336.0,0.0,0.9375
campaign50-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,298.8125,0.0,1.0
campaign75-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,298.8125,0.0,1.0
campaign-hedged,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,421.9375,0.0,1.0
anchored25-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,340.0625,0.0,0.9375
anchored50-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,344.125,0.0,0.9375
anchored75-fixed,2.0,0.5,41000275,0.0,1.0,1.0,1.0,16,361.0,0.0,0.9375
telescoping-fixed,2.0,0.5,41000276,0.0,0.9375,0.9375,1.0,15,641.0,0.0,0.9375
telescoping-hedged,2.0,0.5,41000276,0.0,0.75,0.75,1.0,12,695.5833333333334,0.0,0.75
campaign25-fixed,2.0,0.5,41000276,0.0,1.0,1.0,1.0,16,632.5625,0.0,1.0
campaign50-fixed,2.0,0.5,41000276,0.0,1.0,1.0,1.0,16,619.4375,0.0,1.0
campaign75-fixed,2.0,0.5,41000276,0.0,1.0,1.0,1.0,16,596.3125,0.0,1.0
campaign-hedged,2.0,0.5,41000276,0.0,0.875,0.875,1.0,14,688.5,0.0,0.875
anchored25-fixed,2.0,0.5,41000276,0.0,0.9375,0.9375,1.0,15,629.0,0.0,0.9375
anchored50-fixed,2.0,0.5,41000276,0.0,0.9375,0.9375,1.0,15,636.0,0.0,0.9375
anchored75-fixed,2.0,0.5,41000276,0.0,1.0,1.0,1.0,16,664.125,0.0,1.0
telescoping-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,521.625,0.0,0.875
telescoping-hedged,2.0,0.5,41000277,0.0,0.9375,0.9375,1.0,15,595.6666666666666,0.0,0.875
campaign25-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,504.125,0.0,1.0
campaign50-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,483.8125,0.0,1.0
campaign75-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,456.625,0.0,1.0
campaign-hedged,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,547.5625,0.0,0.9375
anchored25-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,516.625,0.0,0.875
anchored50-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,516.3125,0.0,1.0
anchored75-fixed,2.0,0.5,41000277,0.0,1.0,1.0,1.0,16,521.3125,0.0,1.0
telescoping-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,285.375,0.0,1.0
telescoping-hedged,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,366.9375,0.0,1.0
campaign25-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,278.1875,0.0,1.0
campaign50-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,254.125,0.0,1.0
campaign75-fixed,2.0,0.5,41000278,0.058823529411764705,1.0,1.0,1.0,17,246.0,0.0,1.0
campaign-hedged,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,334.4375,0.0,1.0
anchored25-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,291.0,0.0,1.0
anchored50-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,284.125,0.0,1.0
anchored75-fixed,2.0,0.5,41000278,0.0,1.0,1.0,1.0,16,284.4375,0.0,1.0
telescoping-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,359.75,0.0,1.0
telescoping-hedged,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,459.75,0.0,1.0
campaign25-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,342.875,0.0,1.0
campaign50-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,337.25,0.0,1.0
campaign75-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,327.25,0.0,1.0
campaign-hedged,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,426.0,0.0,1.0
anchored25-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,356.9375,0.0,1.0
anchored50-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,359.75,0.0,1.0
anchored75-fixed,2.0,0.5,41000279,0.0,1.0,1.0,1.0,16,364.125,0.0,1.0
telescoping-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,436.9375,0.0,1.0
telescoping-hedged,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,479.125,0.0,1.0
campaign25-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,424.4375,0.0,1.0
campaign50-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,422.5625,0.0,1.0
campaign75-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,415.375,0.0,1.0
campaign-hedged,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,453.1875,0.0,1.0
anchored25-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,435.375,0.0,1.0
anchored50-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,430.375,0.0,1.0
anchored75-fixed,2.0,0.5,41000280,0.0,1.0,1.0,1.0,16,432.875,0.0,1.0
telescoping-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,536.0,0.0,0.9375
telescoping-hedged,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,689.0,0.0,0.9375
campaign25-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,481.6666666666667,0.0,0.9375
campaign50-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,475.6666666666667,0.0,0.9375
campaign75-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,458.0,0.0,0.9375
campaign-hedged,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,649.0,0.0,0.9375
anchored25-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,510.3333333333333,0.0,0.9375
anchored50-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,566.6666666666666,0.0,0.9375
anchored75-fixed,2.0,0.5,41000281,0.0,0.9375,0.9375,1.0,15,564.3333333333334,0.0,0.9375
telescoping-fixed,2.0,0.5,41000282,0.0,0.9375,0.9375,1.0,15,421.0,0.0,0.9375
telescoping-hedged,2.0,0.5,41000282,0.0,0.875,0.875,1.0,14,514.5714285714286,0.0,0.875
campaign25-fixed,2.0,0.5,41000282,0.0,1.0,1.0,1.0,16,403.8125,0.0,0.9375
campaign50-fixed,2.0,0.5,41000282,0.0,1.0,1.0,1.0,16,393.5,0.0,0.9375
campaign75-fixed,2.0,0.5,41000282,0.0,1.0,1.0,1.0,16,379.4375,0.0,0.9375
campaign-hedged,2.0,0.5,41000282,0.0,0.9375,0.9375,1.0,15,495.3333333333333,0.0,0.9375
anchored25-fixed,2.0,0.5,41000282,0.0,1.0,1.0,1.0,16,420.375,0.0,0.9375
anchored50-fixed,2.0,0.5,41000282,0.0,0.9375,0.9375,1.0,15,368.6666666666667,0.0,0.9375
anchored75-fixed,2.0,0.5,41000282,0.0,0.9375,0.9375,1.0,15,379.3333333333333,0.0,0.9375
telescoping-fixed,2.0,0.5,41000283,0.0,0.8125,0.8125,1.0,13,716.0,0.0,0.6875
telescoping-hedged,2.0,0.5,41000283,0.0,0.75,0.75,1.0,12,801.4166666666666,0.0,0.75
campaign25-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,733.8571428571429,0.0,0.75
campaign50-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,714.9285714285714,0.0,0.75
campaign75-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,714.2142857142857,0.0,0.8125
campaign-hedged,2.0,0.5,41000283,0.0,0.8125,0.8125,1.0,13,785.6153846153846,0.0,0.75
anchored25-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,739.9285714285714,0.0,0.6875
anchored50-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,742.7857142857143,0.0,0.75
anchored75-fixed,2.0,0.5,41000283,0.0,0.875,0.875,1.0,14,755.6428571428571,0.0,0.75
telescoping-fixed,2.0,0.5,41000284,0.0,0.8125,0.8125,1.0,13,496.0,0.0,0.8125
telescoping-hedged,2.0,0.5,41000284,0.0,0.8125,0.8125,1.0,13,544.0769230769231,0.0,0.75
